datetime,src,dst,channel,rssi,pdr
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,17,-93,88.04
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,18,-92,79.55
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,19,-93,97.92
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,20,-92,98.95
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,21,-93,98.98
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,22,-93,100.0
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,23,-93,93.27
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,24,-94,96.84
2018-01-11 23:13:37.201,00-17-0d-00-00-38-07-0c,,25,-93,97.96
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,11,-93,87.5
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,12,-93,82.61
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,13,-93,90.53
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,14,-93,50.51
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,15,-93,100.0
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,16,-92,99.0
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,17,-93,98.95
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,18,-87,94.74
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,19,-93,98.98
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,20,-93,100.0
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,21,-93,98.28
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,22,-93,97.94
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,23,-93,91.3
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,24,-94,97.85
2018-01-11 23:14:26.849,00-17-0d-00-00-38-04-25,,25,-95,98.97
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,11,-93,83.16
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,12,-93,85.57
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,13,-93,84.85
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,14,-93,100.0
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,15,-94,98.13
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,16,-93,90.82
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,17,-93,82.11
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,18,-94,75.82
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,19,-93,98.02
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,20,-93,98.02
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,21,-94,99.02
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,22,-93,97.85
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,23,-93,95.7
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,24,-93,97.85
2018-01-11 23:14:45.829,00-17-0d-00-00-38-06-67,,25,-93,100.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,11,-93,93.6
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,12,-93,86.78
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,13,-93,86.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,14,-90,86.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,15,-93,100.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,16,-93,94.49
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,17,-92,96.63
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,18,-93,89.32
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,19,-86,93.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,20,-93,0.0
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,21,-93,98.26
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,22,-93,97.87
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,23,-93,95.33
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,24,-93,3.6
2018-01-11 23:16:05.718,00-17-0d-00-00-38-06-c9,,25,-93,98.23
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,11,-89,48.42
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,12,-89,84.21
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,13,-87,79.61
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,14,-87,92.23
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,15,-89,98.99
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,16,-88,94.79
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,17,-85,86.44
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,18,-89,81.0
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,19,-88,67.0
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,20,-88,100.0
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,21,-88,99.07
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,22,-88,96.33
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,23,-91,96.52
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,24,-91,97.85
2018-01-11 23:16:28.882,00-17-0d-00-00-38-03-dd,,25,-92,99.03
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,11,-83,92.08
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,12,-85,85.29
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,13,-82,94.62
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,14,-85,90.91
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,15,-87,100.0
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,16,-86,87.62
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,17,-88,91.35
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,18,-84,77.0
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,19,-85,95.88
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,20,-86,98.91
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,21,-84,96.97
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,22,-87,95.56
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,23,-87,95.05
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,24,-87,94.51
2018-01-11 23:17:55.788,00-17-0d-00-00-38-06-d6,,25,-84,98.92
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,11,-82,90.67
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,12,-91,86.79
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,13,-86,74.58
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,14,-86,0.83
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,15,-80,96.64
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,16,-85,89.84
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,17,-87,82.44
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,18,-86,27.91
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,19,-84,95.8
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,20,-87,97.2
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,21,-87,93.08
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,22,-84,97.28
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,23,-87,97.3
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,24,-89,0.0
2018-01-11 23:23:58.560,00-17-0d-00-00-38-05-f1,,25,-86,74.74
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,11,-93,4.63
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,12,-93,84.54
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,13,-92,86.89
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,14,-92,90.09
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,15,-93,99.24
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,16,-93,99.0
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,17,-91,93.33
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,18,-93,96.94
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,19,-90,96.7
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,20,-93,98.94
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,21,-93,96.77
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,22,-93,93.55
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,23,-94,91.92
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,24,-94,85.42
2018-01-11 23:25:52.293,00-17-0d-00-00-38-03-ca,,25,-94,98.92
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,11,-93,88.89
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,12,-93,87.91
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,13,-92,85.47
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,14,-93,95.5
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,15,-93,99.01
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,16,-93,100.0
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,17,-91,75.51
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,18,-93,93.48
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,19,-93,94.29
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,20,-93,97.87
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,21,-93,97.89
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,22,-93,0.0
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,23,-92,92.39
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,24,-93,88.02
2018-01-11 23:25:56.976,00-17-0d-00-00-38-00-63,,25,-93,98.96
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,11,-93,2.94
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,12,-93,84.21
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,13,-93,79.39
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,14,-93,0.0
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,15,-94,100.0
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,16,-94,86.15
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,17,-93,63.96
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,18,-93,85.87
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,19,-93,96.49
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,20,-95,100.0
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,21,-95,100.0
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,22,-93,99.07
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,23,-93,81.03
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,24,-93,96.46
2018-01-11 23:25:59.805,00-17-0d-00-00-38-03-87,,25,-95,99.22
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,11,-92,88.3
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,12,-92,92.39
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,13,-93,84.54
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,14,-92,84.69
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,15,-92,100.0
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,16,-93,100.0
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,17,-90,96.7
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,18,-92,94.62
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,19,-92,100.0
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,20,-92,100.0
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,21,-93,98.89
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,22,-92,94.57
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,23,-93,97.8
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,24,-92,100.0
2018-01-11 23:26:00.168,00-17-0d-00-00-38-06-f0,,25,-93,98.94
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,11,-94,95.65
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,12,-91,0.0
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,13,-93,83.21
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,14,-94,92.52
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,15,-93,98.09
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,16,-93,100.0
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,17,-90,71.05
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,18,-93,67.48
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,19,-93,0.0
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,20,-94,96.04
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,21,-95,93.22
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,22,-95,4.0
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,23,-93,89.6
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,24,-93,91.59
2018-01-11 23:26:21.795,00-17-0d-00-00-38-03-d9,,25,-95,100.0
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,11,-92,96.84
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,12,-92,83.94
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,13,-93,77.7
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,14,-93,91.15
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,15,-93,97.03
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,16,-93,93.62
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,17,-84,0.0
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,18,-93,62.83
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,19,-90,85.05
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,20,-93,97.92
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,21,-93,93.81
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,22,-93,87.5
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,23,-91,90.43
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,24,-93,96.43
2018-01-11 23:27:31.315,00-17-0d-00-00-38-05-e9,,25,-93,98.99
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,11,-90,88.78
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,12,-93,87.96
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,13,-90,83.65
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,14,-90,78.49
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,15,-89,96.19
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,16,-91,96.36
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,17,-90,75.47
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,18,-84,0.0
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,19,-87,81.82
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,20,-91,97.06
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,21,-86,96.35
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,22,-92,98.21
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,23,-91,94.23
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,24,-87,96.84
2018-01-11 23:31:05.642,00-17-0d-00-00-38-05-da,,25,-90,100.0
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,11,-92,1.08
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,12,-86,85.58
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,13,-84,85.11
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,14,-91,88.07
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,15,-86,98.97
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,16,-90,89.76
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,17,-81,93.7
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,18,-75,86.6
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,19,-91,90.91
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,20,-93,100.0
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,21,-90,100.0
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,22,-91,98.92
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,23,-92,83.33
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,24,-93,99.17
2018-01-11 23:31:13.645,00-17-0d-00-00-38-03-69,,25,-92,100.0
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,11,-92,93.55
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,12,-88,88.24
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,13,-86,86.79
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,14,-90,78.26
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,15,-92,95.83
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,16,-84,98.54
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,17,-91,0.0
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,18,-90,68.87
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,19,-88,90.35
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,20,-85,99.05
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,21,-86,98.13
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,22,-90,98.23
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,23,-91,95.15
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,24,-85,98.92
2018-01-11 23:31:14.189,00-17-0d-00-00-38-06-d5,,25,-90,100.0
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,11,-93,93.28
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,12,-93,88.24
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,13,-93,0.0
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,14,-92,77.61
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,15,-93,98.59
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,16,-92,94.89
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,17,-92,95.7
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,18,-92,75.68
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,19,-91,0.0
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,20,-92,0.0
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,21,-93,96.25
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,22,-83,84.46
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,23,-92,92.23
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,24,-93,97.2
2018-01-11 23:31:19.660,00-17-0d-00-00-38-07-18,,25,-93,99.12
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,11,-92,84.54
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,12,-92,88.35
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,13,-92,85.26
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,14,-89,88.78
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,15,-92,98.95
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,16,-89,95.7
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,17,-83,87.37
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,18,-84,96.77
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,19,-92,90.32
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,20,-91,98.06
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,21,-92,100.0
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,22,-91,92.93
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,23,-93,93.75
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,24,-92,95.92
2018-01-11 23:31:25.736,00-17-0d-00-00-38-04-3b,,25,-92,97.96
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,11,-85,86.67
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,12,-90,80.0
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,13,-90,91.06
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,14,-92,91.97
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,15,-90,100.0
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,16,-87,91.74
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,17,-93,96.88
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,18,-90,93.33
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,19,-91,94.57
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,20,-92,98.97
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,21,-92,99.02
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,22,-90,67.86
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,23,-93,92.78
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,24,-90,0.0
2018-01-11 23:31:32.225,00-17-0d-00-00-38-06-ad,,25,-92,98.99
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,11,-93,90.1
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,12,-93,89.47
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,13,-90,89.71
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,14,-93,83.65
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,15,-93,99.17
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,16,-92,98.95
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,17,-93,90.72
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,18,-93,81.72
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,19,-93,87.13
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,20,-93,100.0
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,21,-93,87.37
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,22,-93,86.73
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,23,-93,0.0
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,24,-93,97.87
2018-01-11 23:33:13.132,00-17-0d-00-00-38-06-45,,25,-93,98.96
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,11,-93,91.86
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,12,-93,79.38
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,13,-93,90.0
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,14,-93,88.78
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,15,-93,100.0
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,16,-93,100.0
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,17,-93,78.57
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,18,-89,75.49
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,19,-93,100.0
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,20,-93,98.96
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,21,-93,98.97
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,22,-93,100.0
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,23,-93,93.33
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,24,-93,95.83
2018-01-11 23:36:07.305,00-17-0d-00-00-38-07-0c,,25,-93,98.89
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,11,-93,88.07
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,12,-93,85.71
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,13,-93,86.02
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,14,-93,41.18
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,15,-95,97.94
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,16,-93,98.91
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,17,-93,99.08
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,18,-93,96.08
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,19,-93,98.04
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,20,-93,100.0
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,21,-93,96.64
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,22,-94,97.83
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,23,-95,85.57
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,24,-95,94.68
2018-01-11 23:36:56.722,00-17-0d-00-00-38-04-25,,25,-94,98.91
2018-01-11 23:37:15.701,00-17-0d-00-00-38-06-67,,11,-93,87.63
2018-01-11 23:37:15.701,00-17-0d-00-00-38-06-67,,12,-93,90.32
2018-01-11 23:37:15.701,00-17-0d-00-00-38-06-67,,13,-93,86.21
2018-01-11 23:37:15.701,00-17-0d-00-00-38-06-67,,14,-93,100.0
